paper_id	item_type	content_kind	pdf_path	pdf_sha256	filename	title_query	resolved_title	authors	year	venue	doi	semantic_scholar_paper_id	match_confidence	match_status	bibtex_type	canonical_url	bibtex_key	text_path	chunk_path	abstract_source	date_indexed	notes
sha256-560c60dccac332fe	article	pdf_backed	articles/nucleosome_positioning/Hughes - BMC Bioinformatics 2009 - GC content dominates intrinsic nucleosome occupancy.pdf	560c60dccac332feb353b9ac0c057392d3fcc13b15d4965282f08d232671981d	Hughes - BMC Bioinformatics 2009 - GC content dominates intrinsic nucleosome occupancy.pdf	GC content dominates intrinsic nucleosome occupancy	G+C content dominates intrinsic nucleosome occupancy	Desiree Tillo, Timothy R Hughes	2009	BMC Bioinformatics	10.1186/1471-2105-10-442	85502a4c2cf558388badd4984ef51e5902b89020	0.9533	matched_via_doi	article	https://doi.org/10.1186/1471-2105-10-442	tillo2009nucleosome	paper_index/text/sha256-560c60dccac332fe.txt	paper_index/chunks/sha256-560c60dccac332fe.jsonl	semantic_scholar	2026-04-17T03:33:56.918274+00:00	
sha256-4a442b48b3ae1cd8	article	pdf_backed	articles/nucleosome_positioning/Li - PNAS 2018 - Human exonization through differential nucleosome occupancy.pdf	4a442b48b3ae1cd85269d9ea749a694dc87b1457edebe3d319142753f8e433e2	Li - PNAS 2018 - Human exonization through differential nucleosome occupancy.pdf	Human exonization through differential nucleosome occupancy	Human exonization through differential nucleosome occupancy	Yumei Li, Chen Li, Shuxian Li, Qi Peng, Ni A. An, Aibin He, Chuan-Yun Li	2018	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.1802561115	b918c6aa85434e801851063513f30e57a37908de	1.0	matched_via_doi	article	https://doi.org/10.1073/pnas.1802561115	li2018human	paper_index/text/sha256-4a442b48b3ae1cd8.txt	paper_index/chunks/sha256-4a442b48b3ae1cd8.jsonl	semantic_scholar	2026-04-17T03:33:58.176265+00:00	
sha256-e2c75c9117d9abb3	article	pdf_backed	articles/nucleosome_positioning/Marko - NAR 2014 - Nucleosome positioning and kinetics near TSS barriers are controlled by interplay between active remodeling and DNA sequence.pdf	e2c75c9117d9abb32bfb71fdff43a7425817968f2bfb332bb1bc267421c980c9	Marko - NAR 2014 - Nucleosome positioning and kinetics near TSS barriers are controlled by interplay between active remodeling and DNA sequence.pdf	Nucleosome positioning and kinetics near TSS barriers are controlled by interplay between active remodeling and DNA sequence	Nucleosome positioning and kinetics near transcription-start-site barriers are controlled by interplay between active remodeling and DNA sequence	Jyotsana J. Parmar, John F. Marko, Ranjith Padinhateeri	2013	Nucleic Acids Research	10.1093/nar/gkt854	ee99209c96a81b02e8a08d2979841956e363bbcc	0.9412	matched_via_doi	article	https://doi.org/10.1093/nar/gkt854	parmar2013near	paper_index/text/sha256-e2c75c9117d9abb3.txt	paper_index/chunks/sha256-e2c75c9117d9abb3.jsonl	semantic_scholar	2026-04-17T03:33:59.939847+00:00	
sha256-48b43525082439b2	article	pdf_backed	articles/nucleosome_positioning/Morozov - PNAS 2010 - High-throughput sequencing reveals a simple model of nucleosome energetics - SI.pdf	48b43525082439b2e176a7b31f8d65b9eebaee8f5716731a7d16a28bbae48de5	Morozov - PNAS 2010 - High-throughput sequencing reveals a simple model of nucleosome energetics - SI.pdf	High-throughput sequencing reveals a simple model of nucleosome energetics	High-throughput sequencing reveals a simple model of nucleosome energetics	George Locke, Denis Tolkunov, Zarmik Moqtaderi, Kevin Struhl, Alexandre V. Morozov	2010	Proceedings of the National Academy of Sciences of the United States of America		39b27ab3d1020757ca1e660fd3521c2f88f87a2e	1.0	matched_supplement	article	https://doi.org/10.1073/pnas.1003838107	locke2010nucleosome	paper_index/text/sha256-48b43525082439b2.txt	paper_index/chunks/sha256-48b43525082439b2.jsonl		2026-04-17T03:34:01.093866+00:00	
sha256-513d1a481bb3df19	article	pdf_backed	articles/nucleosome_positioning/Morozov - PNAS 2010 - High-throughput sequencing reveals a simple model of nucleosome energetics.pdf	513d1a481bb3df194021c80ebef0dd0a46e2e6a34bed6b91c7c28e7fc7b96be9	Morozov - PNAS 2010 - High-throughput sequencing reveals a simple model of nucleosome energetics.pdf	High-throughput sequencing reveals a simple model of nucleosome energetics	High-throughput sequencing reveals a simple model of nucleosome energetics	George Locke, Denis Tolkunov, Zarmik Moqtaderi, Kevin Struhl, Alexandre V. Morozov	2010	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.1003838107	39b27ab3d1020757ca1e660fd3521c2f88f87a2e	1.0	matched_via_doi	article	https://doi.org/10.1073/pnas.1003838107	locke2010nucleosome	paper_index/text/sha256-513d1a481bb3df19.txt	paper_index/chunks/sha256-513d1a481bb3df19.jsonl	semantic_scholar	2026-04-17T03:34:02.554908+00:00	
sha256-36181c46e7160038	article	pdf_backed	articles/nucleosome_positioning/Orozco 2024 NAR - An integrated machine-learning model to predict nucleosome architecture.pdf	36181c46e71600385aab6d87a48adc7c0c510ef552dadf18ff96ff172de0b57f	Orozco 2024 NAR - An integrated machine-learning model to predict nucleosome architecture.pdf	An integrated machine-learning model to predict nucleosome architecture	An integrated machine-learning model to predict nucleosome architecture	Alba Sala, Mireia Labrador, Diana Buitrago, Pau De Jorge, Federica Battistini, Isabelle Brun Heath, Modesto Orozco	2024	Nucleic Acids Research	10.1093/nar/gkae689	2eacd5ca2bea3d634f505398543586c09395311e	1.0	matched_via_doi	article	https://doi.org/10.1093/nar/gkae689	sala2024nucleosome	paper_index/text/sha256-36181c46e7160038.txt	paper_index/chunks/sha256-36181c46e7160038.jsonl	semantic_scholar	2026-04-17T03:34:03.791387+00:00	
sha256-77ea08334a297ec5	article	pdf_backed	articles/nucleosome_positioning/Panchenko 2024 NAR - Interpretable deep residual network uncovers nucleosome positioning and associated feature.pdf	77ea08334a297ec538a6e3d683b9482057c7d41f5cfee38451e636bdcd495f70	Panchenko 2024 NAR - Interpretable deep residual network uncovers nucleosome positioning and associated feature.pdf	Interpretable deep residual network uncovers nucleosome positioning and associated feature	Interpretable deep residual network uncovers nucleosome positioning and associated features	Yosef Masoudi-Sobhanzadeh, Shuxiang Li, Yunhui Peng, Anna R Panchenko	2024	Nucleic Acids Research	10.1093/nar/gkae623	e69c309ad319f295a73dddbaae92612012076568	1.0	matched_via_doi	article	https://doi.org/10.1093/nar/gkae623	masoudisobhanzadeh2024nucleosome	paper_index/text/sha256-77ea08334a297ec5.txt	paper_index/chunks/sha256-77ea08334a297ec5.jsonl	semantic_scholar	2026-04-17T03:34:04.819981+00:00	
sha256-e55dfb4d692f4013	article	pdf_backed	articles/nucleosome_positioning/Pugh - Cell 2016 - Genomic nucleosome organization reconstituted with pure proteins.pdf	e55dfb4d692f4013be2176129c163ae7a9c63ddb2f2eb1196650f3a068cfc6d3	Pugh - Cell 2016 - Genomic nucleosome organization reconstituted with pure proteins.pdf	Genomic nucleosome organization reconstituted with pure proteins	Genomic Nucleosome Organization Reconstituted with Pure Proteins	Nils Krietenstein, Megha Wal, Shinya Watanabe, Bongsoo Park, Craig L. Peterson, B. Franklin Pugh, Philipp Korber	2016	Cell	10.1016/j.cell.2016.09.045	56d7d5ad8bd88cfbae0ff20d1410cdfafca477f0	1.0	matched_via_doi	article	https://doi.org/10.1016/j.cell.2016.09.045	krietenstein2016proteins	paper_index/text/sha256-e55dfb4d692f4013.txt	paper_index/chunks/sha256-e55dfb4d692f4013.jsonl		2026-04-17T03:34:05.906369+00:00	
sha256-26ff997b9fb290cc	article	pdf_backed	articles/nucleosome_positioning/Schiessel - Eur Phys J E 2013 - Rigid-body molecular dynamics of DNA inside a nucleosome.pdf	26ff997b9fb290cc807e879845055fd9fc6abcbc37dc74931f248328c53eb69b	Schiessel - Eur Phys J E 2013 - Rigid-body molecular dynamics of DNA inside a nucleosome.pdf	Rigid-body molecular dynamics of DNA inside a nucleosome	Rigid-body molecular dynamics of DNA inside a nucleosome	Arman Fathizadeh, Azim Berdy Besya, Mohammad Reza Ejtehadi, Helmut Schiessel	2013	The European Physical Journal E	10.1140/epje/i2013-13021-4	1918012dbe288e808ae9a69d0a71213f0211c81e	1.0	matched_via_doi	article	https://doi.org/10.1140/epje/i2013-13021-4	fathizadeh2013rigid	paper_index/text/sha256-26ff997b9fb290cc.txt	paper_index/chunks/sha256-26ff997b9fb290cc.jsonl		2026-04-17T03:34:07.249347+00:00	
sha256-30621a35c0b646ba	article	pdf_backed	articles/nucleosome_positioning/Schopflin - Bioinformatics 2013 - Modeling nucleosome position distributions from experimental nucleosome positioning maps.pdf	30621a35c0b646bac06a87fa82080b27a0cd070928b1647766f78975c3d0da96	Schopflin - Bioinformatics 2013 - Modeling nucleosome position distributions from experimental nucleosome positioning maps.pdf	Modeling nucleosome position distributions from experimental nucleosome positioning maps	Modeling nucleosome position distributions from experimental nucleosome positioning maps	Robert Schöpflin, Vladimir B. Teif, Oliver Müller, Christin Weinberg, Karsten Rippe, Gero Wedemann	2013	Bioinformatics	10.1093/bioinformatics/btt404	3d2088d0cbc020a425b21e406dbd209d36a04896	1.0	matched_via_doi	article	https://doi.org/10.1093/bioinformatics/btt404	schpflin2013position	paper_index/text/sha256-30621a35c0b646ba.txt	paper_index/chunks/sha256-30621a35c0b646ba.jsonl		2026-04-17T03:34:08.404734+00:00	
sha256-a42f8ebd7a4942d4	article	pdf_backed	articles/nucleosome_positioning/Shore - Mol Cell 2015 - Nucleosome stability distinguishes two different promoter types at all protein-coding genes in yeast.pdf	a42f8ebd7a4942d440a2e88f548482ad0e74f9562a45bf52c53249134192ad7f	Shore - Mol Cell 2015 - Nucleosome stability distinguishes two different promoter types at all protein-coding genes in yeast.pdf	Nucleosome stability distinguishes two different promoter types at all protein-coding genes in yeast	Nucleosome Stability Distinguishes Two Different Promoter Types at All Protein-Coding Genes in Yeast	Slawomir Kubik, Maria Jessica Bruzzone, Philippe Jacquet, Jean-Luc Falcone, Jacques Rougemont, David Shore	2015	Molecular Cell	10.1016/j.molcel.2015.10.002	e0288dc4e54144d4de6ddef9828959451e2b6446	1.0	matched_via_doi	article	https://doi.org/10.1016/j.molcel.2015.10.002	kubik2015two	paper_index/text/sha256-a42f8ebd7a4942d4.txt	paper_index/chunks/sha256-a42f8ebd7a4942d4.jsonl		2026-04-17T03:34:10.282034+00:00	
sha256-d226d4b6a1f29923	article	pdf_backed	articles/nucleosome_positioning/Song 2017 bioRxiv - A unified computational framework for modeling genome-wide nucleosome landscape.pdf	d226d4b6a1f299239837993d2bb21529f3ada8def49f6734432c36d5b8dbb970	Song 2017 bioRxiv - A unified computational framework for modeling genome-wide nucleosome landscape.pdf	A unified computational framework for modeling genome-wide nucleosome landscape	A unified computational framework for modeling genome-wide nucleosome landscape	Hu Jin, Alex Finnegan, Jun S. Song	2017	Physical Biology	10.1088/1478-3975/aadad2	9eb5d5bf8e0e58c0ae804aea387728d58efe4bac	1.0	matched	article	https://www.semanticscholar.org/paper/9eb5d5bf8e0e58c0ae804aea387728d58efe4bac	jin2017computational	paper_index/text/sha256-d226d4b6a1f29923.txt	paper_index/chunks/sha256-d226d4b6a1f29923.jsonl	semantic_scholar	2026-04-17T03:34:11.529282+00:00	
sha256-4e8231bae6432392	article	pdf_backed	articles/nucleosome_positioning/Teif 2009 NAR - Predicting nucleosome positions on the DNA combining intrinsic sequence preferences and remodeler activities.pdf	4e8231bae6432392e0c638707dcc47d134aee3a9f92204ce0b9ba6a0420c2081	Teif 2009 NAR - Predicting nucleosome positions on the DNA combining intrinsic sequence preferences and remodeler activities.pdf	Predicting nucleosome positions on the DNA combining intrinsic sequence preferences and remodeler activities	Predicting nucleosome positions on the DNA: combining intrinsic sequence preferences and remodeler activities	Vladimir B. Teif, Karsten Rippe	2009	Nucleic Acids Research	10.1093/nar/gkp610	4d9115fe93c8acb9e21594a26e2a80467e83a34f	1.0	matched_via_doi	article	https://doi.org/10.1093/nar/gkp610	teif2009sequence	paper_index/text/sha256-4e8231bae6432392.txt	paper_index/chunks/sha256-4e8231bae6432392.jsonl	semantic_scholar	2026-04-17T03:34:12.667800+00:00	
sha256-022270701625935d	article	pdf_backed	articles/nucleosome_positioning/Tief 2026 NAR - Nucleosome spacing across cell types diseases and ages.pdf	022270701625935d62c54d747e3b1d85dd55a9b4ba61fdade4d094ab275328a8	Tief 2026 NAR - Nucleosome spacing across cell types diseases and ages.pdf	Nucleosome spacing across cell types diseases and ages	Nucleosome spacing across cell types, diseases, and ages	Milena Bikova, Christopher T Clarkson, Vladimir B Teif	2026	Nucleic Acids Research	10.1093/nar/gkag074	1ccda5dc5870b04aad65e7f0e84f550c40078564	1.0	matched_via_doi	article	https://doi.org/10.1093/nar/gkag074	bikova2026diseases	paper_index/text/sha256-022270701625935d.txt	paper_index/chunks/sha256-022270701625935d.jsonl		2026-04-17T03:34:13.830087+00:00	
sha256-8f82dc5b9dbccc75	article	pdf_backed	articles/nucleosome_positioning/Van Noort - PNAS 2012 - Sequence based prediction of single nucleosome positioning.pdf	8f82dc5b9dbccc7512a7a4c524b26f5d63985b2909b146dd7587e27e8ec4b072	Van Noort - PNAS 2012 - Sequence based prediction of single nucleosome positioning.pdf	Sequence based prediction of single nucleosome positioning	Sequence-based prediction of single nucleosome positioning and genome-wide nucleosome occupancy	Thijn van der Heijden, Joke J.F.A. van Vugt, Colin Logie, John van Noort	2012	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.1205659109	5b343753f9ee7f43f5ee5abd62361eed60fab109	1.0	matched_via_doi	article	https://doi.org/10.1073/pnas.1205659109	heijden2012based	paper_index/text/sha256-8f82dc5b9dbccc75.txt	paper_index/chunks/sha256-8f82dc5b9dbccc75.jsonl		2026-04-17T03:34:15.446098+00:00	
sha256-248f7ef32d820153	article	pdf_backed	articles/nucleosome_positioning/Voong 2016 Cell - Insights into Nucleosome Organization in Mouse Embryonic Stem Cells through Chemical Mapping.pdf	248f7ef32d820153fb5d400536c1cb54953f6991de7a10612f3ff865a905a76b	Voong 2016 Cell - Insights into Nucleosome Organization in Mouse Embryonic Stem Cells through Chemical Mapping.pdf	Insights into Nucleosome Organization in Mouse Embryonic Stem Cells through Chemical Mapping	Insights into Nucleosome Organization in Mouse Embryonic Stem Cells through Chemical Mapping	Lilien N. Voong, Liqun Xi, Amy C. Sebeson, Bin Xiong, Ji-Ping Wang, Xiaozhong Wang	2016	Cell	10.1016/j.cell.2016.10.049	122d7040e5beb976455f6101ccdc17fe09585dd2	1.0	matched_via_doi	article	https://doi.org/10.1016/j.cell.2016.10.049	voong2016organization	paper_index/text/sha256-248f7ef32d820153.txt	paper_index/chunks/sha256-248f7ef32d820153.jsonl		2026-04-17T03:34:17.889371+00:00	
sha256-338e119181816b97	article	pdf_backed	articles/nucleosome_positioning/Widom - Nature 2012 - A map of nucleosome positions in yeast at base-pair resolution.pdf	338e119181816b97dec8a669af3cec01f0a1155eb4bd298325a93f09a9674661	Widom - Nature 2012 - A map of nucleosome positions in yeast at base-pair resolution.pdf	A map of nucleosome positions in yeast at base-pair resolution	A map of nucleosome positions in yeast at base-pair resolution	Kristin Brogaard, Liqun Xi, Ji-Ping Wang, Jonathan Widom	2012	Nature	10.1038/nature11142	6ea397701cd3bff8b0ce5dd8e4f0c6becee8d43d	1.0	matched_via_doi	article	https://doi.org/10.1038/nature11142	brogaard2012map	paper_index/text/sha256-338e119181816b97.txt	paper_index/chunks/sha256-338e119181816b97.jsonl	semantic_scholar	2026-04-17T03:34:18.989026+00:00	
sha256-a10199c7fb683d10	article	pdf_backed	articles/nucleosome_positioning/Widom - PNAS 2013 - Organization of spacer DNA in chromatin.pdf	a10199c7fb683d10d1339c275478b5754790284e2abe3a48b9b5c1ee5af58f71	Widom - PNAS 2013 - Organization of spacer DNA in chromatin.pdf	Organization of spacer DNA in chromatin	Organization of spacer DNA in chromatin.	D. Lohr, K. V. van Holde	1979	Proceedings of the National Academy of Sciences of the United States of America	10.1073/PNAS.76.12.6326	2062a50d13ce3398ce1fa2890035a178804d4539	0.92	matched	article	https://www.semanticscholar.org/paper/2062a50d13ce3398ce1fa2890035a178804d4539	lohr1979dna	paper_index/text/sha256-a10199c7fb683d10.txt	paper_index/chunks/sha256-a10199c7fb683d10.jsonl		2026-04-17T03:34:20.224567+00:00	
sha256-fd9621d6cb23b71d	article	pdf_backed	articles/nucleosome_positioning/Xing - Genome Biol Evol 2015 - Mutation Bias rather than Binding Preference Underlies the Nucleosome-Associated GC Variation in Eukaryotes.pdf	fd9621d6cb23b71d3c143b257271d726696d1b58948346f888d09b3b4e91896b	Xing - Genome Biol Evol 2015 - Mutation Bias rather than Binding Preference Underlies the Nucleosome-Associated GC Variation in Eukaryotes.pdf	Mutation Bias rather than Binding Preference Underlies the Nucleosome-Associated GC Variation in Eukaryotes	Mutation Bias, rather than Binding Preference, Underlies the Nucleosome-Associated G+C% Variation in Eukaryotes	Ke Xing, Xionglei He	2015	Genome Biology and Evolution	10.1093/gbe/evv053	08ff3ab2a64dde78cf45a05361ae7522323ba265	1.0	matched_via_doi	article	https://doi.org/10.1093/gbe/evv053	xing2015associated	paper_index/text/sha256-fd9621d6cb23b71d.txt	paper_index/chunks/sha256-fd9621d6cb23b71d.jsonl	semantic_scholar	2026-04-17T03:34:22.093275+00:00	
sha256-0ebe6843f7c8a256	article	pdf_backed	articles/nucleosome_structure_and_dynamics/Gao 2022 JPhysChemB - dna-sequence-dependent-binding-of-linker-histone-gh1-regulates-nucleosome-conformations.pdf	0ebe6843f7c8a2566ffabccc9e99d75e79cff41b2f3e0e1dedd7d30569c728b1	Gao 2022 JPhysChemB - dna-sequence-dependent-binding-of-linker-histone-gh1-regulates-nucleosome-conformations.pdf	Gao 2022 JPhysChemB dna-sequence-dependent-binding-of-linker-histone-gh1-regulates-nucleosome-conformations	DNA Sequence-Dependent Binding of Linker Histone gH1 Regulates Nucleosome Conformations.	Hong Zhang, Q. Huo, Y. Gao	2022	The Journal of Physical Chemistry. B	10.1021/acs.jpcb.2c03785	cb01bc3514a74f11800df21c7f61574106c76b86	1.0	matched	article	https://www.semanticscholar.org/paper/cb01bc3514a74f11800df21c7f61574106c76b86	zhang2022nucleosome	paper_index/text/sha256-0ebe6843f7c8a256.txt	paper_index/chunks/sha256-0ebe6843f7c8a256.jsonl	semantic_scholar	2026-04-17T03:34:23.356660+00:00	
sha256-11c03c9de937687c	article	pdf_backed	articles/nucleosome_structure_and_dynamics/Olson 2021 JMB - Surprising twists in nucleosomal DNA with implication for higher-order folding.pdf	11c03c9de937687c9f7889c4979757edab9e69fff185fbf3f3a7433fd520b9e1	Olson 2021 JMB - Surprising twists in nucleosomal DNA with implication for higher-order folding.pdf	Surprising twists in nucleosomal DNA with implication for higher-order folding	Surprising Twists in Nucleosomal DNA with Implication for Higher-order Folding	Stefjord Todolli, Robert T. Young, Abigail S. Watkins, Antonio Bu Sha, John Yager, Wilma K. Olson	2021	Journal of Molecular Biology	10.1016/j.jmb.2021.167121	20cb3c8cd4aeaadc9f293740b62679592bb3a661	1.0	matched_via_doi	article	https://doi.org/10.1016/j.jmb.2021.167121	todolli2021higher	paper_index/text/sha256-11c03c9de937687c.txt	paper_index/chunks/sha256-11c03c9de937687c.jsonl		2026-04-17T03:34:24.476672+00:00	
sha256-944e72eca49c7c48	article	pdf_backed	articles/nucleosome_structure_and_dynamics/Papoian 2009 JACS - Counterion-atmosphere-and-hydration-patterns-near-a-nucleosome-core-particle.pdf	944e72eca49c7c48777fd90907c7f37c887f0faf041d73ad121a849405365650	Papoian 2009 JACS - Counterion-atmosphere-and-hydration-patterns-near-a-nucleosome-core-particle.pdf	Papoian 2009 JACS Counterion-atmosphere-and-hydration-patterns-near-a-nucleosome-core-particle	Counterion Atmosphere and Hydration Patterns near a Nucleosome Core Particle	Christopher K. Materese, Alexey Savelyev, Garegin A. Papoian	2009	Journal of the American Chemical Society	10.1021/ja905376q	7248a50343cadf2e42ff1fdcbbd79937634e8628	1.0	matched_via_doi	article	https://doi.org/10.1021/ja905376q	materese2009particle	paper_index/text/sha256-944e72eca49c7c48.txt	paper_index/chunks/sha256-944e72eca49c7c48.jsonl		2026-04-17T03:34:25.638948+00:00	
sha256-559f2e6326675d74	article	pdf_backed	articles/nucleosome_structure_and_dynamics/Simon 2011 PNAS - Histone fold modifications control nucleosome unwrapping and disassembly.pdf	559f2e6326675d745b50e755fb11418523c44220ac5b9111b912cd82050f4ad8	Simon 2011 PNAS -histone-fold-modifications-control-nucleosome-unwrapping-and-disassembly.pdf	histone fold modifications control nucleosome unwrapping and disassembly	Histone fold modifications control nucleosome unwrapping and disassembly	M. Šimon, Justin A. North, J. Shimko, Robert A. Forties, M. Ferdinand, Mridula Manohar, Meng Zhang, R. Fishel, J. Ottesen, M. Poirier	2011	Proceedings of the National Academy of Sciences of the United States of America	10.1073/pnas.1106264108	432e5447135085ad6f9e846ee54bffa83bff0690	1.0	matched	article	https://www.semanticscholar.org/paper/432e5447135085ad6f9e846ee54bffa83bff0690	imon2011nucleosome	paper_index/text/sha256-559f2e6326675d74.txt	paper_index/chunks/sha256-559f2e6326675d74.jsonl		2026-04-17T03:34:26.850723+00:00	
sha256-dc11fc60a2091776	article	pdf_backed	articles/nucleosome_structure_and_dynamics/Suau 2004 NAR - The preferential binding of histone H1 to DNA scaffold-associated regions is determined by its C-terminal domain.pdf	dc11fc60a2091776508cf3ce8304abeb644ba47436db52d4a300bb26af4d512d	Suau 2004 NAR - The preferential binding of histone H1 to DNA scaffold-associated regions is determined by its C-terminal domain.pdf	The preferential binding of histone H1 to DNA scaffold-associated regions is determined by its C-terminal domain	The preferential binding of histone H1 to DNA scaffold-associated regions is determined by its C-terminal domain	A. Roque	2004	Nucleic Acids Research	10.1093/nar/gkh945	dd78218f0b3b232e8acac0db3d576fed801eeeca	1.0	matched_via_doi	article	https://doi.org/10.1093/nar/gkh945	roque2004h1	paper_index/text/sha256-dc11fc60a2091776.txt	paper_index/chunks/sha256-dc11fc60a2091776.jsonl		2026-04-17T03:34:28.028214+00:00	
sha256-468227fedf4e583d	article	pdf_backed	articles/nucleosome_structure_and_dynamics/Widom 2004 nsmb - Nucleosomes facilitate their own invasion.pdf	468227fedf4e583dd5e04a7d65ac41862415e42e8338f5eb6242f3ea9ef16380	Widom 2004 nsmb - Nucleosomes facilitate their own invasion.pdf	Nucleosomes facilitate their own invasion	Nucleosomes facilitate their own invasion	Gu Li, J. Widom	2004	Nature Structural and Molecular Biology	10.1038/nsmb801	a8d77823559dc04586a022fea4bf0003ba993004	1.0	matched	article	https://www.semanticscholar.org/paper/a8d77823559dc04586a022fea4bf0003ba993004	li2004own	paper_index/text/sha256-468227fedf4e583d.txt	paper_index/chunks/sha256-468227fedf4e583d.jsonl		2026-04-17T03:34:29.037973+00:00	
sha256-5296ff384d07d9ab	article	pdf_backed	articles/nucleosome_structure_and_dynamics/giniunaite_2022_PCCP_nucleosome_free_energy.pdf	5296ff384d07d9ab9908394de30be4271e39a3f941aed261b3fc29b7c4219eea	giniunaite_2022_PCCP_nucleosome_free_energy.pdf	PCCP nucleosome free energy	Predicting the configuration and energy of DNA in a nucleosome by coarse-grain modelling	Rasa Giniūnaitė, Daiva Petkevičiūtė-Gerlach	2022	Physical Chemistry Chemical Physics	10.1039/d2cp03553g	6b0fbcac58338ebadf11acf912cac62abc410b5e	0.6188	matched_via_doi	article	https://doi.org/10.1039/d2cp03553g	gininait2022modelling	paper_index/text/sha256-5296ff384d07d9ab.txt	paper_index/chunks/sha256-5296ff384d07d9ab.jsonl	semantic_scholar	2026-04-17T03:34:30.309084+00:00	
sha256-1674c0c510bb4ff8	article	pdf_backed	articles/nucleosome_structure_and_dynamics/henikoff_2022_EpigeneticsChromatin_viral_histones_origin_review.pdf	1674c0c510bb4ff8982f5b8a5ccfa156e377b1ae0ae682a9fefeb99aae9e4c7e	henikoff_2022_EpigeneticsChromatin_viral_histones_origin_review.pdf	EpigeneticsChromatin viral histones origin review	Viral histones: pickpocket’s prize or primordial progenitor?	Paul B. Talbert, Karim-Jean Armache, Steven Henikoff	2022	Epigenetics & Chromatin	10.1186/s13072-022-00454-7	c2b0067308313a7a5fd91d90aa2c6b38c53c408e	0.92	matched_via_doi	article	https://doi.org/10.1186/s13072-022-00454-7	talbert2022histones	paper_index/text/sha256-1674c0c510bb4ff8.txt	paper_index/chunks/sha256-1674c0c510bb4ff8.jsonl	semantic_scholar	2026-04-17T03:34:32.481965+00:00	year_hint_mismatch:2022!=1967
sha256-665d91a79c75d089	article	pdf_backed	articles/p53_aggregation/Brdar 2024 eLife - p53 isoforms have a high aggregation propensity.pdf	665d91a79c75d08987123b99427369fbcd12f5c03f4f387f3ce2fc14b89de271	Brdar 2024 eLife - p53 isoforms have a high aggregation propensity.pdf	p53 isoforms have a high aggregation propensity	p53 isoforms have a high aggregation propensity, interact with chaperones and lack binding to p53 interaction partners	"Brdar, Anamari and Osterburg, Christian and M{\""u}nick, Philipp and Machel, Anne Christin and Rathore, Rajeshwari and Osterburg, Susanne and Y{\""u}ksel, B{\""u}{\c{s}}ra and Sch{\""a}fer, Birgit and Desch, Kristina and Langer, Julian D and others"	2025	Elife		1bd3dd59daf8127542d14834e5c81f6a52a2dba6	0.99	matched_via_doi	article	https://doi.org/10.7554/elife.103537.1.sa2	brdar2025p53	paper_index/text/sha256-665d91a79c75d089.txt	paper_index/chunks/sha256-665d91a79c75d089.jsonl	semantic_scholar	2026-04-17T03:34:34.899104+00:00	year_hint_mismatch:2024!=2025 | replaced via library_edit.py
sha256-4613e021a7a01d01	article	pdf_backed	articles/p53_aggregation/Das 2016 JPhysChemB - Effect of Mutation on an Aggregation-Prone Segment of p53 From Monomer to Dimer to Multimer.pdf	4613e021a7a01d0191cd859c940633f06fdfe01a05722044bcb98bc7f1847b3c	Das 2016 JPhysChemB -effect-of-mutation-on-an-aggregation-prone-segment-of-p53-from-monomer-to-dimer-to-multimer.pdf	JPhysChemB effect of mutation on an aggregation prone segment of p53 from monomer to dimer to multimer	Effect of Mutation on an Aggregation-Prone Segment of p53: From Monomer to Dimer to Multimer.	A. Das, D. Makarov	2016	The Journal of Physical Chemistry. B	10.1021/ACS.JPCB.6B07457	de6df4d1742835ad0c7196e0f62cdbb7c20f46b1	1.0	matched	article	https://www.semanticscholar.org/paper/de6df4d1742835ad0c7196e0f62cdbb7c20f46b1	das2016mutation	paper_index/text/sha256-4613e021a7a01d01.txt	paper_index/chunks/sha256-4613e021a7a01d01.jsonl		2026-04-17T03:34:37.232078+00:00	
sha256-ab7080f9a89eb042	article	pdf_backed	articles/p53_aggregation/Fersht 2011 NAR - Single-Molecule characterization of oligomerization kinetics and equilibria of the tumor suppressor p53.pdf	ab7080f9a89eb0422c3e2577e49b7c1db8705806c03f517df3a68dea1cd06c8b	Fersht 2011 NAR - Single-Molecule characterization of oligomerization kinetics and equilibria of the tumor suppressor p53.pdf	Single-Molecule characterization of oligomerization kinetics and equilibria of the tumor suppressor p53	Single-Molecule characterization of oligomerization kinetics and equilibria of the tumor suppressor p53	S. Rajagopalan, F. Huang, A. R. Fersht	2011	Nucleic Acids Research	10.1093/nar/gkq800	fddfa0a3dc2295c38ba9642170cedcb58544b7a7	1.0	matched_via_doi	article	https://doi.org/10.1093/nar/gkq800	rajagopalan2011kinetics	paper_index/text/sha256-ab7080f9a89eb042.txt	paper_index/chunks/sha256-ab7080f9a89eb042.jsonl	semantic_scholar	2026-04-17T03:34:38.203047+00:00	year_hint_mismatch:2011!=2010
